postcode	placeId	name	latitude	longitude	types	vicinity	source
S12	osm_1159731754	2 Sorella's	53.3448805	-1.4248326	hairdresser	White Lane	osm
S12	osm_1265329838	5 Eleven	53.3539341	-1.4181491	fast_food	Alnwick Road	osm
S12	osm_1429921210	Ace of Fades	53.3613871	-1.4060177	hairdresser		osm
S12	osm_1159714688	All Ink	53.3459679	-1.4265668	tattoo		osm
S12	osm_205938727	Allied Snooker Club	53.3451053	-1.4260431	sports_centre	Gleadless Road	osm
S12	osm_1070935897	Amigos	53.3711887	-1.4182713	fast_food	Prince of Wales Road	osm
S12	osm_1137849713	Animals & Extras	53.3604574	-1.4272209	pet		osm
S12	osm_13154267565	annie's allsorts	53.3622106	-1.405376	charity		osm
S12	osm_1159714687	Armstrongs	53.3459367	-1.4266288	pharmacy		osm
S12	osm_120013814	Bagshawe Arms	53.3378515	-1.446742	pub	Norton Avenue	osm
S12	osm_1047391674	Base Green Food & Wine	53.3472064	-1.4175992	convenience	Jaunty Way	osm
S12	osm_127776952	Base Green Motor Services	53.3480421	-1.4176926	car_repair	Jaunty Way	osm
S12	osm_1138018653	Beds For Everyone	53.358471	-1.4211246	bed	Mansfield Road	osm
S12	osm_117866008	Beechy Knoll Care Home	53.3633063	-1.4051632	social_facility	Richmond Road	osm
S12	osm_1047391677	Bella’s Bakery	53.3475351	-1.4178046	bakery	Jaunty Way	osm
S12	osm_76138440	Bents Green School at Gleadless	53.3526713	-1.4191114	school	Sheffield	osm
S12	osm_117354529	Briggs and Jones	53.3594473	-1.419633	furniture	Woodhouse Road	osm
S12	osm_1137849727	Cards & Gifts 4U	53.3602553	-1.4292931	gift	Ridgeway Road	osm
S12	osm_1135756813	Castle Martial Arts	53.3587735	-1.4197602	dojo	Mansfield Road	osm
S12	osm_127776951	Centre Spot	53.3481636	-1.4171288	pub	Jaunty Lane	osm
S12	osm_131702485	Charnock Hall Primary Academy	53.3412981	-1.4182544	school	Carter Hall Road	osm
S12	osm_117857554	Chatsworth Grange Care Centre	53.3557316	-1.4098336	nursing_home		osm
S12	osm_1159731746	Chilli Banana	53.3459962	-1.4268913	fast_food	Gleadless Road	osm
S12	osm_73925344	Christ Church	53.3514223	-1.4232438	place_of_worship		osm
S12	osm_205938740	Chutney	53.34483	-1.425997	restaurant	White Lane	osm
S12	osm_1135756817	City Spice	53.3586507	-1.4199285	restaurant	Mansfield Road	osm
S12	osm_1159714684	Clark and Partners	53.3456636	-1.4269771	medical_supply	Gleadless Road	osm
S12	osm_1135756809	Corner Kitchens	53.3589565	-1.4208698	kitchen	Woodhouse Road	osm
S12	osm_1137849706	Dale's Top Trims	53.360404	-1.4282761	hairdresser	City Road	osm
S12	osm_97728072	De Hood Boxing Gym	53.3611762	-1.4272815	community_centre		osm
S12	osm_1137849718	Delicio's	53.3605173	-1.4273344	confectionery	City Road	osm
S12	osm_1138018658	Diamond Nails Spa Sheffield	53.3586172	-1.4209763	beauty	Mansfield Road	osm
S12	osm_111377344	Dragon Tattoo	53.3592146	-1.4212654	tattoo		osm
S12	osm_1125052957	El Divo	53.3591735	-1.4218234	hairdresser	Mansfield Road	osm
S12	osm_205938732	Elif	53.3452212	-1.426032	restaurant	Gleadless Road	osm
S12	osm_1138018665	Emily's	53.3582677	-1.4198572	hairdresser	Mansfield Road	osm
S12	osm_205938736	Fenlons Butties & Sugar Treats	53.3447745	-1.425945	cafe	White Lane	osm
S12	osm_1070935904	Flamez	53.3715864	-1.4179432	fast_food	Prince of Wales Road	osm
S12	osm_1039449440	Fluffball Dog Grooming	53.3435224	-1.4376836	pet_grooming	Morland Road	osm
S12	osm_1159714678	Gleadless Barber Shop	53.344383	-1.4274213	hairdresser	White Lane	osm
S12	osm_23083043	Gleadless Common	53.3520365	-1.433854	park		osm
S12	osm_99298073	Gleadless Methodist Church	53.3455666	-1.4253443	place_of_worship		osm
S12	osm_1159731756	Gleadless Pet Store	53.3445363	-1.4242342	pet	White Lane	osm
S12	osm_1047212949	Gleadless Post Office	53.3444907	-1.4265393	post_office	White Lane	osm
S12	osm_117860284	Gleadless Primary School	53.3516011	-1.4178076	school		osm
S12	osm_97949374	Gleadless United Reformed Church	53.3502634	-1.4271212	place_of_worship	Hollinsend Road	osm
S12	osm_2159379872	Gleadless War Memorial	53.3508874	-1.4238434	memorial		osm
S12	osm_1135756810	Gloss	53.3588443	-1.4207225	beauty	Mansfield Road	osm
S12	osm_13162863136	Golden House	53.3625612	-1.4056262	fast_food	Richmond Road	osm
S12	osm_1265316534	H L Nails & Beauty	53.3509022	-1.4245982	beauty	Ridgeway Road	osm
S12	osm_1070935899	Happy	53.3712206	-1.4180804	restaurant	Prince of Wales Road	osm
S12	osm_106446499	Hastliar Hand Car Wash	53.3671224	-1.4116642	car_wash		osm
S12	osm_1159731750	Head Work & Beauty Work	53.346128	-1.4274458	hairdresser	Gleadless Road	osm
S12	osm_120446662	Herdings Park	53.3415016	-1.4396951	park		osm
S12	osm_117368778	Hollin Bush	53.3536962	-1.4151633	pub	Hollinsend Road	osm
