postcode	placeId	name	latitude	longitude	types	vicinity	source
S21	osm_32120217	Lower Meadow Primary School	53.3201945	-1.4714829	school	Batemoor Road	osm
S21	osm_137971324	Makinsons	53.3185325	-1.5050033	greengrocer		osm
S21	osm_137971314	Mets	53.3184872	-1.5049541	butcher		osm
S21	osm_32823730	Moor View Golf Centre	53.3214648	-1.5025267	sports_centre		osm
S21	osm_137971307	Moulin Roty	53.3183473	-1.5042758	toys		osm
S21	osm_6005562405	Mr & Mrs Cod	53.3271991	-1.4879358	fast_food	Greenhill Main Road	osm
S21	osm_166178697	M&T Transmissions	53.3195818	-1.5020716	car_repair	Bradway Road	osm
S21	osm_4570638638	Rajdhani	53.3275286	-1.5155202	restaurant	Abbeydale Road South	osm
S21	osm_1392218077	Renaissance	53.327095	-1.4831418	clothes	Greenhill Main Road	osm
S21	osm_137971323	Retail Therapy	53.3184292	-1.5048909	clothes		osm
S21	osm_1110089334	Rootz	53.327599	-1.4889075	hairdresser	Westwick Crescent	osm
S21	osm_411122915	Sainsbury's	53.307991	-1.4771397	fuel		osm
S21	osm_135859600	South Sheffield Church	53.3195527	-1.4987497	place_of_worship		osm
S21	osm_131360150	St Peters	53.325355	-1.4886546	place_of_worship		osm
S21	osm_1392313625	Sunbeams	53.3268228	-1.4843958	beauty		osm
S21	osm_411357831	The Chequers	53.3119212	-1.460459	pub	Eckington Road	osm
S21	osm_137403262	The Grennel Mower	53.3203077	-1.4920443	pub	Lowedges Road	osm
S21	osm_1234759387	The Meeting Place	53.3205911	-1.4907795	community_centre	Lowedges Road	osm
S21	osm_135715632	The Michael Church	53.3226865	-1.4819061	place_of_worship		osm
S21	osm_4570649393	The Summer House	53.3289559	-1.5155429	restaurant	Abbeydale Road South	osm
S21	osm_128202266	The White Hart	53.3269883	-1.4858098	pub	Greenhill Main Road	osm
S21	osm_127188947	The White Swan	53.3271432	-1.483004	pub	Greenhill Main Road	osm
S21	osm_137971329	Thomas Cook	53.3184565	-1.5049206	travel_agency		osm
S21	osm_137971315	Tillys	53.3183283	-1.5048524	cafe	Twentywell Lane	osm
S21	osm_137971312	Tim Hyde	53.3184057	-1.5048652	hairdresser		osm
S21	osm_99012797	Toby Inn	53.3155921	-1.4756791	restaurant	Sheffield Road	osm
S21	osm_370004392	Total	53.3129787	-1.4597449	fuel		osm
S21	osm_138364120	Twentywellsick Wood Nature Reserve	53.3231857	-1.5115039	nature_reserve		osm
S21	osm_1234759386	Vape & Beauty	53.3205384	-1.4907669	e-cigarette	Lowedges Road	osm
S21	osm_1392313627	Venus	53.3268159	-1.4846088	hairdresser	Greenhill Main Road	osm
S21	osm_10870122866	Wacky Warehouse	53.3121511	-1.4604668	indoor_play	Eckington Road	osm
S21	osm_6005562408	Westwick Convenience Store	53.3273627	-1.4891105	convenience		osm
S21	osm_1392313630	Ye Olde Barbers Shoppe	53.3269791	-1.4845879	hairdresser	Greenhill Main Road	osm
S21	osm_412019136	Yew Tree	53.3109861	-1.4624393	pub		osm
S21	osm_1392313626	YourPharmacy	53.3268194	-1.4844983	pharmacy	Greenhill Main Road	osm
