postcode	placeId	name	latitude	longitude	types	vicinity	source
S25	osm_39154346	Kelford School	53.4279518	-1.3920046	school	Rotherham	osm
S25	osm_480612102	Kenji	53.4148845	-1.4113579	gift		osm
S25	osm_480208207	Kids at Clinks	53.4145862	-1.4095968	clothes		osm
S25	osm_386365970	Kimberworth Community Primary School	53.4321544	-1.3893802	school	Rotherham	osm
S25	osm_5570379959	Kimberworth Library	53.4336372	-1.3927806	library		osm
S25	osm_5570379960	Kimberworth Post Office	53.4336122	-1.3928668	post_office	Church Street	osm
S25	osm_480609766	Kurt Geiger	53.4149927	-1.4102873	shoes		osm
S25	osm_480612106	Lakeland	53.414957	-1.4114321	clothes		osm
S25	osm_480208215	Lego	53.4145285	-1.4101814	toys		osm
S25	osm_1352410164	Lily Chinese Massage	53.4144678	-1.4015271	massage	Sheffield Road	osm
S25	osm_480208196	L'Occitane	53.414994	-1.4094126	cosmetics		osm
S25	osm_115639424	Madani Education Centre	53.4140059	-1.3979522	place_of_worship		osm
S25	osm_56256373	Magna Science Adventure Centre	53.4192801	-1.3871217	museum		osm
S25	osm_117007188	Masjid Abu Bakr	53.4109674	-1.3961115	place_of_worship	Bawtry Road	osm
S25	osm_1352410172	M&C Tailoring	53.4142169	-1.4019142	tailor	Sheffield Road	osm
S25	osm_386467516	Meadow View Primary School	53.4318838	-1.3945591	school	Rotherham	osm
S25	osm_480609771	Michael Kors	53.4149278	-1.4103899	clothes		osm
S25	osm_480208197	Millie's Cookies	53.4149008	-1.408989	bakery	Meadowhall Way	osm
S25	osm_480212996	Mint Nail	53.415098	-1.4115016	beauty		osm
S25	osm_480607863	Moda in Pelle	53.4149806	-1.4091801	clothes		osm
S25	osm_480866356	Molton Brown	53.4145634	-1.4091611	perfumery		osm
S25	osm_6898143406	Morris	53.439533	-1.4069822	artwork		osm
S25	osm_480208214	Moss Bros	53.4144808	-1.4102969	clothes		osm
S25	osm_1246906000	Munirs	53.4109712	-1.3947561	fast_food	Bawtry Road	osm
S25	osm_1227239591	Muscle Fusion	53.4376217	-1.4368052	fitness_centre	Sheffield	osm
S25	osm_480626683	Northern Trains	53.4168171	-1.4136174	ticket		osm
S25	osm_1241467465	Oasis	53.4321314	-1.4509047	fast_food	Hartley Brook Road	osm
S25	osm_480866360	Phase Eight	53.4145754	-1.409391	clothes		osm
S25	osm_23322751	Phoenix Sports and Social Club	53.4127564	-1.3756696	golf_course	Pavilion Lane	osm
S25	osm_480607864	Polestar	53.4149743	-1.4090714	car		osm
S25	osm_11638356131	Refuel	53.4194643	-1.3859832	cafe		osm
S25	osm_480609781	Reiss	53.4148069	-1.4106211	clothes		osm
S25	osm_6898016816	Revolutions	53.4337117	-1.4045287	artwork		osm
S25	osm_1062299344	Sainsbury's	53.4116889	-1.4068642	convenience	Vulcan Road	osm
S25	osm_1196164474	Savemore	53.4229213	-1.418875	convenience	Fife Street	osm
S25	osm_11638356130	Sci-Tek Snack Shack	53.4199654	-1.3867369	cafe		osm
S25	osm_480612101	Scotts Lacoste	53.4147405	-1.4112442	clothes		osm
S25	osm_117108014	Sheffield Hallam University Sports Park	53.405541	-1.3867718	sports_centre		osm
S25	osm_305646261	Shirefreen News 'n' Booze	53.4367285	-1.4433079	convenience	Paper Mill Road	osm
S25	osm_147312078	Shiregreen Medical Centre	53.4296075	-1.4406905	doctors		osm
S25	osm_1246905997	SNB Meat Supplier	53.4110988	-1.3948765	butcher	Bawtry Road	osm
S25	osm_11638356135	South Street Convenience Store	53.4280896	-1.3949002	convenience		osm
S25	osm_39154358	St Bede's Catholic Primary School	53.4383742	-1.3970058	school	Wortley Road	osm
S25	osm_117008423	St Lawrence Church	53.4111251	-1.3932838	place_of_worship	St Lawrence Road	osm
S25	osm_389680416	St Thomas	53.4339412	-1.3940174	place_of_worship		osm
S25	osm_127720187	St Thomas Church Wincobank	53.4212018	-1.4187483	place_of_worship		osm
S25	osm_11638439900	Stan	53.4389285	-1.4054108	artwork		osm
S25	osm_480208209	Suit Direct	53.4146077	-1.4094324	clothes		osm
S25	osm_137992734	Superdry	53.4142714	-1.4104929	clothes		osm
S25	osm_6897989583	Suzy	53.4366217	-1.4112862	artwork		osm
S25	osm_480214069	Swarovski	53.4146638	-1.4109185	jewelry		osm
S25	osm_480623068	SYPTE	53.4162414	-1.4130253	ticket		osm
S25	osm_480866367	TAG Heuer	53.4145285	-1.4101814	watches		osm
S25	osm_389683067	The Colin	53.4352897	-1.3974111	pub		osm
S25	osm_480866382	The Cruise Holiday Shop	53.4142673	-1.410725	travel_agency		osm
S25	osm_480212963	The Entertainer	53.4147938	-1.4113166	toys		osm
S25	osm_387380843	The Hill Top Hotel	53.4297192	-1.4066896	pub		osm
S25	osm_389046109	The Manor Barn	53.4341549	-1.391338	pub		osm
S25	osm_389682723	The Salvation Army - Rotherham	53.4342982	-1.3954856	place_of_worship	High Street	osm
S25	osm_389415813	The Travellers	53.4339387	-1.3931647	pub		osm
S25	osm_480212973	The Treat Kitchen	53.4149595	-1.4113128	confectionery	The Arcade	osm
S25	osm_480208208	The White Company	53.4146146	-1.4095686	clothes		osm
S25	osm_480212980	Timpson	53.4150407	-1.4111448	hardware		osm
S25	osm_1246906004	Tinsley Barbers	53.4107635	-1.3945543	hairdresser	Bawtry Road	osm
S25	osm_984731777	Tinsley Meadows Primary School	53.4139146	-1.3962019	school	Norborough Road	osm
S25	osm_1246906002	Tinsley Post Office	53.4108485	-1.3946352	post_office	Bawtry Road	osm
S25	osm_117106877	Tinsley Sports and Social Club	53.4094927	-1.3894205	sports_centre		osm
S25	osm_480208205	Tommy Hilfiger	53.414637	-1.4099647	clothes		osm
S25	osm_480607859	Townhouse	53.4150071	-1.4096397	beauty		osm
S25	osm_6898016813	Two Dinners Ignatiu	53.4343538	-1.4081094	artwork		osm
S25	osm_480866352	Urban Outfitters	53.4145934	-1.4097508	clothes		osm
S25	osm_480212959	Virgin Holidays	53.4148275	-1.4113623	travel_agency		osm
S25	osm_148709018	Volksgear	53.4372999	-1.4383231	car_repair	Ecclesfield Road	osm
S25	osm_480208210	White Stuff	53.4145994	-1.4092868	clothes		osm
S25	osm_1196164473	Wincobank Fish Bar	53.4229245	-1.4187317	fast_food	Fife Street	osm
S25	osm_283480841	Wincobank Post Office	53.4212118	-1.4169993	post_office	Barrow Road	osm
S25	osm_389682734	Winterhill Pharmacy	53.4349997	-1.3963532	pharmacy	Fellowsfield Way	osm
S25	osm_39154302	Winterhill School	53.4339303	-1.3988303	school	Rotherham	osm
S25	osm_1227239592	Wooley Tyres	53.4376815	-1.4367448	tyres	Deep Lane	osm
S25	osm_1337938142	Woolley Wood LNR	53.4304431	-1.4289463	nature_reserve		osm
S25	osm_11638534025	Yazier	53.4351829	-1.4134214	artwork		osm
S25	osm_1352410173	Zain Diner	53.4144064	-1.4016407	fast_food	Sheffield Road	osm
S25	osm_1344864812	Zara	53.4152356	-1.4100876	clothes		osm
S25	osm_6897997173	Zena	53.4353554	-1.3990665	artwork		osm
