postcode	placeId	name	latitude	longitude	types	vicinity	source
S13	osm_1263802524	Steel City Motors	53.3820348	-1.3994954	car	Handsworth Road	osm
S13	osm_13203886167	Switch Car Rental	53.375049	-1.3947821	car_rental		osm
S13	osm_12568583141	Tastee's Bar	53.3737509	-1.3904736	cafe	Handsworth Road	osm
S13	osm_137220327	The New Anglers	53.3720436	-1.3975253	pub		osm
S13	osm_632849216	The Sword Dancer	53.3746381	-1.3925143	pub	Richmond Park Road	osm
S13	osm_1900274821	Thrifty	53.3750974	-1.3945674	car_rental		osm
S13	osm_713519968	Tinsley Marina	53.4040712	-1.4105467	marina		osm
S13	osm_884332517	Tinsley Park Golf Course and Wood	53.3887511	-1.3917639	golf_course		osm
S13	geograph_2584047	War memorial in Tinsley Park Cemetery	53.389644	-1.412648	geograph		geograph
S13	osm_115902462	White Rose	53.3823724	-1.399872	pub	Handsworth Road	osm
S13	osm_1263802523	White Rose Hand Car Wash	53.3826177	-1.4006402	car_wash		osm
S13	osm_131491071	Woodview Care Home	53.3715088	-1.400049	nursing_home	Richmond Park Way	osm
S13	osm_3083195959	York House Inc.	53.3747417	-1.3917262	beauty	Handsworth Road	osm
